,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2021-05-30,-13,3,-2,,-1,13,11,-9,8,,28,,-5,-20,,17,20,6,30,-10,-1,3,6,19,-6,5,11,-7,-7,1,,,-16,,-7,20,19,10,-1,12,,12,-13,0,,,1,6,18,,0,,5,34,-10,-10,,,-1,-15,-16,10,,,9,-6,-18,8,-13,,4,-1,8,-5,-1,,-22,0,5,,-8,12,-32,24,,-4,-1,0,,,34,37,33,,,20,5,,0,2,,14,,,-5,7,,0,23,45,,9,,19,10,,,5,,0,-2,12,38,,,,-1,13,11,12,,6,7,-10,17,8,,4,-1,-9,1,21,10,6,11,14,,8,19,9,35,-16,10,,,16,,,,,,6,,0,,-2,23,-8,,,,,0,,-10,,4,-8,,-4,,-11,-11,,,,,-54,,-55,-38,-78,-56,-36,,-46,-48,-71,-38,,-39,-39,-58,-66,-43,-69,-74,,-54,-70,-47,-35,,,-50,-58,-53,-50,,-47,,,-59,-57,-61,-54,-60,-80,-31,-51,-48,,-49,-49,-47,-46,,,,-48,,-64,-62,,,-73,-73,,-74,-61,-49,-52,-43,-42,-59,9,-25,14,15,39,9,-28,15,2,-8,37,19,11,28,23,16,16,1,3,,-9,-1,11,4,11,18,-3,22,,,,,,,,9,,,,,,2,,,,37,05/08/2021 06:15:19 +1000
2021-05-31,-15,-8,-9,3,-1,-1,3,-12,5,,-3,,-19,-28,,5,12,-2,6,-7,-7,-12,1,8,-18,-8,-3,-16,-15,-15,,,-37,,-7,3,23,-1,0,1,,-1,-20,-4,,-19,-8,4,5,,-1,,1,4,1,-22,,,-10,-26,-17,5,,,-2,-5,-17,36,-9,,-2,-2,-2,-8,-1,,-19,-9,-7,,-9,0,-33,20,,-5,-1,-5,,,30,27,24,,,19,-2,,-7,0,,7,,,-7,3,,-9,18,7,,,,9,1,,,-1,20,-1,-5,4,14,,15,12,-6,17,0,7,,7,-3,-24,3,,8,-1,-9,-22,-6,3,3,-2,3,7,,-2,17,0,8,,-2,,,6,,,,,,-21,,-10,,4,20,-12,,,-4,,-4,,-18,,-3,-17,,-7,,-14,,,,,,-49,,-46,-40,-67,-47,-36,,-50,-38,-57,-31,,-34,-34,-51,-57,-36,-61,-69,,-48,-63,-41,-36,,,-42,-46,-47,-46,,-37,,,-48,-47,-36,-47,-53,-80,-28,-46,-39,,-46,-44,-42,-42,,,,-45,,-59,-53,,,-64,-67,,-63,-58,-35,-48,-37,-38,-43,3,-4,8,4,23,6,-22,-2,-1,-6,27,4,2,16,16,29,15,9,5,6,-18,-1,-1,1,12,6,-17,17,,,,,,,,,23,,,,,-1,,,,13,05/08/2021 06:15:19 +1000
2021-06-01,-16,-4,-11,-5,-1,1,4,-14,-9,,-5,,-14,-24,,5,6,-2,10,-16,-8,-10,0,8,-19,-4,-8,-16,-13,-13,,,-30,,-8,4,-6,-5,-13,-2,,0,-19,-7,,,3,0,-1,,-6,,-2,-7,-6,-27,,,-11,-19,-16,6,,,-2,-6,-13,1,-9,,-1,-1,-5,-8,-6,,-33,-5,-5,,-11,-1,-35,10,12,-6,1,-4,,,24,26,18,,,17,-2,,-7,0,,8,,,-9,2,,-8,15,4,,12,21,11,2,,,-1,15,2,-6,3,19,,20,12,-2,18,0,6,,14,-2,-17,-3,,4,0,-10,-19,-7,6,-1,-1,5,3,,-6,19,-1,3,,-1,,,6,,,,,,-31,,-10,,0,16,-12,,,-5,,-3,,-15,,-3,-16,,-8,,-16,,,,,,-49,,-46,-40,-60,-45,-40,,-52,-41,-54,-32,,-33,-34,-50,-58,-36,-62,-65,,-48,-59,-39,-40,,,-43,-45,-44,-46,,-37,-51,,-48,-49,-41,-47,-52,-81,-27,-44,-38,,-47,-44,-32,-41,,,,-47,,-61,-48,,,-65,-61,,-62,-53,-37,-49,-37,-38,-45,5,-8,8,3,21,5,-27,2,-2,-5,27,9,1,19,19,21,19,8,0,21,-17,0,6,6,5,7,-8,20,,-34,,,,,,,26,,,,,12,-1,,,14,05/08/2021 06:15:19 +1000
2021-06-02,-15,-3,-10,3,-2,-3,4,-13,-7,,-1,,-16,-24,,3,10,2,11,-9,-8,-10,2,9,-16,-5,-7,-15,-14,-11,,,-32,,-7,6,-3,-4,-18,2,,1,-18,-6,,-13,7,2,1,,-4,-2,-2,1,-5,-19,,,-11,-17,-13,4,,,3,-8,-13,-3,-4,,-2,0,-2,-5,-2,,-25,-2,2,,-12,-2,-36,3,9,-6,0,-2,,,27,23,20,,,21,-3,,-6,1,,10,,,-11,4,,-4,15,4,,15,24,9,2,,,-2,14,-2,-5,2,16,,16,15,-5,14,3,3,,14,-1,-22,4,,5,-1,-8,-11,-5,9,4,2,7,8,,-5,18,0,9,,6,,,10,,,,,,-28,,-7,,-3,22,-9,,,-4,,-5,,-12,,0,-13,,-5,,-12,,,,,,-47,,-44,-37,-59,-44,-35,,-48,-41,-55,-30,,-30,-34,-48,-53,-32,-59,-60,,-46,-60,-33,-34,,,-37,-43,-40,-44,,-34,-48,,-43,-46,-34,-42,-49,-81,-25,-44,-39,,-44,-42,-36,-38,,,,-45,,-59,-46,,,-62,-55,,-62,-47,-35,-43,-35,-37,-40,4,-6,11,3,25,4,-25,0,-1,-2,27,9,-1,16,23,24,14,8,4,23,-18,-2,4,4,14,7,-14,22,,,,,,,,,27,,,,,12,3,,,18,05/08/2021 06:15:19 +1000
2021-06-03,-16,-7,-11,4,2,-5,1,-14,-5,,-3,,-20,-25,,7,8,-4,12,-15,-14,-13,-1,4,-20,-11,-13,-21,-10,-12,,,-32,,-10,6,-7,-9,-20,8,,-2,-22,-12,,-5,,0,2,,0,-1,-1,-5,-5,-29,,,-14,-24,-13,-1,,,-1,-2,-10,-3,-12,,-3,-5,-4,-11,-3,,,-8,-2,,-12,0,-32,7,8,-7,-6,-6,,,28,21,22,,,15,-4,,-9,-3,,11,,,-12,-1,,-4,16,3,,17,17,11,2,,,-2,19,-7,-8,3,15,,16,7,-5,18,4,5,,9,1,-14,4,,8,7,2,-12,-4,5,4,1,9,7,,0,20,5,5,,7,,,12,,,,,,-22,,-10,,-4,12,-8,,,-6,,-5,,-13,,-4,-15,,-6,,-11,-3,,,,,-47,,-43,-41,-55,-44,-33,,-48,-41,-53,-28,,-30,-35,-49,-60,-33,-60,-62,,-47,-57,-37,-34,,,-40,-43,-41,-44,,-35,-48,,-47,-46,-36,-46,-52,-81,-27,-43,-36,,-44,-40,-28,-38,-42,,,-39,,-61,-44,,,-66,-58,,-57,-50,-35,-46,-38,-39,-39,5,-6,7,1,22,5,-24,2,3,-1,27,9,5,18,19,14,17,5,0,14,-15,-1,5,4,8,11,-4,21,,,,,-11,,-13,9,25,,,,,10,4,,,23,05/08/2021 06:15:19 +1000
2021-06-04,-10,0,-7,5,-3,8,8,-7,-8,,8,,-11,-25,,10,18,4,20,-1,-4,-9,4,21,-13,-3,-4,-11,-5,-12,,,-22,,0,9,1,3,-17,3,,4,-15,0,,-14,11,10,16,,0,15,3,13,-4,-15,,,-6,-20,-10,7,,,5,-2,-14,4,-2,,1,-2,1,-3,3,,-26,-4,8,,-6,8,-28,12,,-10,2,-4,,,30,35,22,,,26,0,,-1,0,,8,,,-10,3,,-9,23,0,,18,20,14,8,,,2,26,-6,-4,2,23,,16,14,-4,17,13,6,4,9,1,-12,10,-8,9,5,-3,-14,-1,9,7,4,7,9,,-2,21,3,16,-17,4,,,9,,,,,0,-17,,-2,,0,20,-7,,,1,,2,,-10,,3,-15,,-2,,-7,,,,,,-38,,0,-35,-31,22,-36,,-45,-35,-4,-26,,-27,-27,-48,-56,-31,-60,-41,,-44,-7,-35,-32,,,4,-41,-17,2,,-29,-12,,-44,-7,11,-46,-49,-83,-25,-18,-3,,-44,-35,-10,-36,,,,-40,,-62,-49,-18,,-65,-41,,-11,-23,1,-41,-34,-4,-41,9,5,13,7,26,12,-13,4,3,-2,30,16,9,21,26,27,18,10,10,19,-15,7,11,6,11,16,0,23,,-15,,,1,,-14,25,29,14,,,,16,,,,28,05/08/2021 06:15:19 +1000
2021-06-05,-8,10,-1,12,2,16,16,-6,4,,26,,3,-24,,18,20,8,22,1,-2,1,8,29,-10,6,0,1,-2,-12,,,-10,,2,17,8,9,-10,12,,18,-4,2,,-2,17,17,17,,10,21,9,21,-12,3,,,-1,-7,-13,15,,,13,-2,-12,20,-7,,10,6,9,3,11,,-25,4,11,,-7,13,-30,31,,-2,3,4,,,29,30,24,,,18,6,,4,6,,18,,,-3,10,,-2,25,9,,27,,18,13,,,5,24,-3,0,7,32,,31,23,5,33,17,9,,9,6,12,3,-8,20,5,-8,-21,4,19,-1,0,8,10,,9,15,10,33,-20,19,,,7,,,,,,-18,,1,,-2,13,-4,,,-4,,9,,-9,,10,-6,,4,,-6,-10,,,,,-42,,-3,-35,-48,16,-36,,-40,-41,-12,-34,,-30,-34,-52,-62,-36,-64,-52,,-50,-8,-39,-36,,,3,-47,-17,4,-36,-36,-19,,-51,-2,-8,-44,-52,-80,-26,-13,-1,,-40,-43,-22,-45,-13,,,-40,,-63,-60,-36,,-69,-48,,-14,-24,-7,-40,-37,-6,-47,14,18,13,10,36,12,6,9,-1,0,32,21,10,33,28,31,13,11,4,52,0,4,18,3,19,22,-4,22,,11,,,1,,,19,24,90,,,,7,,,,128,05/08/2021 06:15:19 +1000
2021-06-06,-9,6,-1,,2,14,10,-4,2,,25,,-4,-22,,17,21,6,33,-8,0,3,9,21,-7,5,3,-6,-8,-8,,,-17,,-5,16,-4,9,-9,8,,16,-12,1,,,4,20,20,,9,,8,30,-7,4,,,4,-13,-14,13,,,7,-4,-12,11,-11,,4,4,4,-3,1,,-23,-1,8,,-4,10,-31,25,,-4,3,3,,,31,38,28,,,20,5,,2,10,,14,,,-7,7,25,0,29,12,,18,,20,15,,,6,,4,2,12,47,,,,-1,26,10,5,,1,4,-30,7,,,10,-2,-9,2,28,5,6,11,17,,10,18,11,33,,13,,,11,,,,,,-3,,5,,7,18,-9,,,,,4,,-14,,16,-10,,-2,,-11,,,,,,-44,,-10,-32,-48,11,-32,,-41,-44,-23,-34,,-32,-37,-53,-62,-37,-63,-50,,-50,-10,-40,-32,,,-6,-51,-19,-5,-38,-36,,,-54,-13,-25,-48,-54,-79,-26,-19,-18,,-42,-44,-24,-44,,,,-41,,-64,-57,-42,,-69,-44,,-30,-26,-12,-46,-38,-14,-52,14,23,12,9,44,15,12,15,-4,5,31,31,7,24,34,13,15,7,0,,12,-2,9,1,4,14,9,23,,,,,,,,18,,,,,,-5,,,,111,05/08/2021 06:15:19 +1000
2021-06-07,-14,-5,-10,1,2,-2,-3,-13,-8,,-5,,-16,-26,,5,11,-5,9,-9,-6,-11,4,8,-18,-11,-11,-15,-13,-14,,,-38,,-7,6,0,-3,-16,2,,-3,-22,-7,,-17,1,2,0,,4,,0,3,4,-21,,,-7,-24,-15,6,,,-1,-4,-15,2,-9,,-6,,-5,-8,-3,,-28,-10,-7,,-8,-2,-35,9,,-8,-4,-7,,,32,35,24,,,20,-2,,-7,0,,10,,,-7,3,,-7,20,5,,,,9,0,,,0,18,-4,-4,6,17,,17,10,-5,29,7,5,,7,-6,-26,-3,,1,-1,-10,-25,-7,0,-4,-5,3,3,,-11,13,-4,6,-22,-8,,,2,,,,,,-26,,-14,,4,12,-13,,,-7,,-6,,-19,,-2,-17,,-4,,-16,,,,,,-42,,-9,-38,-43,9,-34,,-46,-36,-11,-30,,-31,-32,-48,-55,-30,-58,-54,,-45,-17,-37,-34,,,-5,-43,-22,-12,,-35,,,-47,-13,3,-43,-49,-79,-26,-18,-13,,-41,-42,-21,-40,,,,-42,,-57,-50,-26,,-61,-52,,-22,-31,-5,-44,-34,-12,-37,3,-11,14,0,27,-5,-8,5,-7,18,23,-2,6,20,3,9,-1,5,-5,-31,-42,1,20,-3,-25,11,-11,16,,,,,,,,,,,,,,-8,-19,,,37,05/08/2021 06:15:19 +1000
2021-06-08,-16,-2,-12,0,0,0,1,-16,-5,,-6,,-17,-24,,3,7,-3,6,-14,-9,-11,2,10,-22,-7,-9,-16,-10,-13,,,-32,,-9,4,-9,-8,-13,-2,,-4,-23,-8,,-2,1,-4,-7,,-2,,-3,-8,-7,-22,,,-12,-23,-14,5,,,-5,-4,-11,1,-10,,0,0,-5,-9,-3,,-38,-6,-6,,-9,-1,-38,11,5,-10,2,-2,,,27,35,19,,,22,-2,,-8,0,,12,,,-10,2,,-7,14,4,,13,21,11,3,,,0,22,0,-5,7,13,,15,12,-4,27,7,8,,14,-7,-27,-12,,-1,-7,-12,-27,-9,1,1,-5,7,-1,,-2,13,-5,1,,-7,,,2,,,,,,-30,,-14,,-4,11,-15,,,-5,,-4,,-22,,-7,-16,,-11,,-20,,,,,,-44,,-14,-39,-37,2,-44,,-54,-38,-11,-32,,-32,-35,-50,-57,-35,-61,-48,,-47,-18,-37,-43,,,-7,-44,-21,-14,,-38,,,-47,-16,-5,-45,-53,-81,-28,-14,-15,,-46,-45,-20,-42,,,,-46,,-62,-49,,,-63,-49,,-26,-28,-6,-48,-35,-15,-44,4,-6,12,2,22,3,-20,4,-1,-7,29,12,1,18,25,23,21,10,1,12,-23,0,2,5,2,9,-13,18,,,,,,,,,28,,,,,4,-7,,,10,05/08/2021 06:15:19 +1000
2021-06-09,-15,-3,-10,-1,1,-1,-2,-11,-13,,-1,,-15,-29,,7,13,1,9,-6,-6,-7,5,10,-17,-5,-6,-15,-9,-10,,,-32,,-6,7,-9,-4,-16,8,,1,-15,-2,,-11,9,4,-6,,2,,0,0,-4,-22,,,-11,-17,-12,-5,,,4,-7,-11,1,-7,,1,0,-1,-5,1,,-38,-7,0,,-8,4,-34,4,10,-6,-3,-2,,,30,35,21,,,23,-1,,-8,1,,13,,,-11,6,,0,19,8,,17,17,9,1,,,-1,25,-1,-6,8,12,,12,17,-7,15,9,30,,16,-3,-30,-2,,3,0,-8,-11,-5,11,1,2,6,5,,0,19,1,8,-19,2,,,9,,,,,,-25,,-8,,-6,15,-10,,,3,,-7,,-11,,-5,-15,,-9,,-11,,,,,,-46,,-12,-43,-40,-5,-47,,-55,-43,-14,-34,,-36,-38,-52,-57,-35,-64,,,-49,-29,-38,-44,,,-6,-46,-19,-13,,-39,,,-47,-22,-11,-48,-52,-83,-32,-19,-21,,-45,-48,-23,-48,,,,-52,,-65,-48,-25,,-63,-42,,-22,-23,-15,-48,-40,-15,-44,-1,-5,2,-2,16,0,-27,-2,-6,-14,20,8,-4,10,17,27,2,2,1,7,-27,-5,-7,1,-1,0,-19,15,,,,,,,,,19,,,,,-2,-6,,,7,05/08/2021 06:15:19 +1000
2021-06-10,-15,-1,-11,7,3,-5,-11,-14,-11,,11,,-17,-24,,5,9,-5,10,-8,-12,-12,0,4,-20,-10,-6,-20,-11,-10,,,-32,,-8,-3,-5,-9,-12,6,,-5,-21,-6,,-7,,-3,-10,,-1,,0,-10,-3,-29,,,-14,-24,-16,-19,,,-3,-1,-9,4,-13,,-2,-2,-3,-12,-3,,-28,-8,-3,,-6,1,-30,7,5,-10,-7,-6,,,39,64,25,,,24,-4,,-8,-2,,11,,,-12,0,,-4,16,7,,28,20,9,-1,,,-1,21,-2,-8,-18,19,,21,22,-6,21,4,7,,12,2,2,9,,5,0,-5,-12,-4,6,6,1,9,5,,1,20,5,10,,4,,,10,,,,,,-17,,-11,,-2,16,-10,,,-4,,-6,,-16,,-7,-15,,-9,,-14,-9,,,,,-43,,-14,-40,-72,5,-40,,-51,-40,-15,-25,,-32,-33,-41,-60,-33,-61,-46,,-48,-18,-37,-40,,,-8,-42,-22,-14,,-37,,,-47,-29,-17,-46,-37,-81,-29,-19,-3,,-44,-44,-14,-42,,,,-39,,-64,-46,,,-65,-50,,-21,-26,-19,-45,-37,-10,-45,1,-10,5,-2,19,4,-21,-3,-3,-8,24,11,1,6,15,12,13,4,-4,7,-20,-3,-5,0,1,5,-12,14,,,,,-12,,,5,21,,,,,-1,4,,,17,05/08/2021 06:15:19 +1000
2021-06-11,-5,3,-6,4,-1,6,9,-8,-5,,19,,-11,-23,,8,17,3,19,-3,-3,-6,5,17,-15,-3,7,-11,-5,-7,,,-22,,1,4,9,3,0,12,,5,-13,2,,-11,37,8,1,,-1,47,3,20,6,-17,,,-6,-26,-12,13,,,5,-4,-7,12,-3,,1,17,7,-3,11,,-24,-4,7,,0,9,-25,29,,-12,1,0,,,35,47,24,,,28,-1,,-3,1,,10,,,-8,4,,-7,29,3,,-16,24,13,5,,,1,26,1,-5,8,28,,17,19,-13,22,12,6,6,11,1,-17,5,-3,11,0,-5,-15,0,10,5,4,7,8,,0,22,3,20,-10,3,,,10,,,,,,-13,,-4,,-1,11,-8,,,3,,0,,-8,,2,-16,,-5,,-7,,,,,,-15,,-3,-3,-52,15,1,,-13,-7,-7,-3,,4,0,-16,-15,-1,-19,-40,,-7,-6,-4,3,-18,,4,-9,-17,2,,-2,-13,,-7,-13,8,-7,-3,-63,0,-15,1,,-6,4,-9,-4,,,,-7,,-38,-25,,,-23,-42,,-7,-21,-1,-7,-5,-4,-26,6,-8,11,4,19,9,-20,2,2,-4,31,9,8,13,28,25,17,7,7,16,-22,3,8,5,15,13,-3,19,,-24,,,-10,,-17,17,29,-6,,,,13,,,,24,05/08/2021 06:15:19 +1000
2021-06-12,-1,10,-1,8,0,12,16,-11,20,,45,,0,-25,,8,20,3,35,3,-4,2,7,20,-10,4,24,-3,-2,-8,,,-11,,-1,11,39,10,11,8,,15,-5,-2,,6,0,9,3,,0,64,3,47,5,-1,,,-4,-19,-16,23,,,8,4,-3,9,-12,,2,21,13,-1,21,,-8,0,6,,7,8,-31,56,14,-2,-13,7,,,26,29,18,,,12,6,,4,11,,21,,,5,12,,-2,26,12,,7,,16,6,,,2,14,-1,1,8,63,,30,34,0,26,15,8,,7,3,-6,0,16,13,0,-4,-19,3,13,6,-1,8,4,,5,9,4,25,0,17,,,10,,,,,,-4,,-7,,0,11,-1,,,5,,2,,5,,10,-5,,-2,,-2,-9,,,,,-15,,-6,-2,-51,4,7,,-2,-8,-8,-9,,4,-2,-18,-13,-1,-15,-40,,-8,-19,-2,0,,,3,-1,-19,0,-36,3,-15,,-2,-21,-8,-2,-5,-46,0,-12,-9,,6,4,-22,-10,-10,,,-4,,-35,-39,-45,,-17,-44,,-10,-19,-10,1,-2,-16,-28,13,1,16,11,33,12,-16,12,3,3,33,20,14,23,37,25,17,10,11,,-1,5,21,6,23,24,5,25,,-21,,,-2,,,19,23,-5,,,,17,22,,,69,05/08/2021 06:15:19 +1000
2021-06-13,1,12,3,,6,9,24,-13,26,,78,,-6,-19,,12,19,2,73,5,-2,9,8,15,0,3,45,-10,-10,-3,,,-3,,-5,23,41,10,4,18,,24,-15,2,,,3,7,4,,-13,,5,,16,18,,,-2,-18,-14,29,,,8,7,7,8,-14,,8,,15,-5,19,,10,-5,0,,9,13,-31,58,,0,-2,11,,,30,21,26,,,16,5,,2,10,,20,,,-1,7,,0,24,20,,-1,,17,12,,,6,,2,-2,9,53,,,47,-4,18,9,3,,1,9,-15,21,,,5,-5,3,4,18,27,10,10,13,,8,17,9,39,,20,,,18,,,,,,19,,1,,7,15,-4,,,,,7,,-5,,5,-4,,-5,,-3,-7,,,,,-13,,-12,0,-49,12,25,,1,-8,-1,-7,,6,-1,-16,-11,-3,-6,-36,,-5,-17,-2,9,,,2,-4,-21,-2,-4,10,,,-3,-11,-19,-1,-5,-39,2,-13,-18,,7,7,-24,-4,,,,8,,-33,-31,-42,,-15,-30,,-22,-15,-16,-3,2,-16,-24,14,-12,17,10,38,4,-23,12,5,0,36,18,12,32,41,18,16,5,4,,-1,-1,19,5,20,20,3,27,,,,,,,,20,,,,,,2,,,,130,05/08/2021 06:15:19 +1000
2021-06-14,-6,-1,-4,-18,-3,2,8,-11,-17,,48,,9,-36,,16,16,1,39,-10,3,31,9,10,-10,5,3,-7,-25,-14,,,-37,,2,-2,9,10,28,-17,,14,-11,4,,-19,-5,-10,-15,,-28,48,2,15,6,38,,,-10,-48,-10,2,,,5,-7,-1,-6,-7,,6,,21,3,-12,,15,-1,6,,-14,-10,-20,53,,-6,-10,4,,,22,13,13,,,20,-1,,-7,-1,,12,,,-2,3,,-8,15,7,,,,8,-3,,,0,24,1,-3,4,29,,13,29,-4,24,4,4,,8,-18,-48,70,,-39,-29,-26,-9,-29,-16,-9,-15,-19,-8,,-27,-15,-20,-21,,-4,,,10,,,,,,-5,,-32,,-15,-14,-20,,,-24,,-8,,-20,,-13,-35,,-11,,-27,,,,,,-16,,-15,-15,-49,-4,23,,-14,-10,-19,-7,,13,-7,-19,0,8,-9,-44,,-3,-31,-5,4,,,-11,-9,-23,-22,,1,,,-1,-25,-14,10,-8,-57,1,-28,-21,,0,9,-29,-2,,,,15,,-26,-33,-47,,-6,-36,,-31,-31,-21,-10,3,-22,-6,1,-14,4,-3,21,2,-21,0,-1,-9,23,8,-2,12,24,29,7,5,0,11,-14,-5,-6,0,1,5,-15,12,,,,,,,,,23,,,,,-11,,,,2,05/08/2021 06:15:19 +1000
2021-06-15,-10,-4,-12,2,1,0,8,-16,-9,,2,,-17,-27,,1,7,-1,14,-8,-8,-13,2,8,-21,-9,-3,-17,-6,-11,,,-36,,-8,3,-7,-6,-6,-5,,-2,-19,-8,,,-9,-2,-6,,-3,,-3,3,-1,-29,,,-12,-24,-17,5,,,-3,-1,-3,6,-10,,0,0,1,-10,1,,-37,-5,-8,,-8,1,-36,15,,-10,-5,-1,,,31,40,21,,,24,-4,,-10,0,,11,,,-11,2,,-7,14,5,,12,18,7,4,,,-2,21,1,-6,5,13,,16,17,-5,21,2,6,,17,-1,-26,0,,6,-1,-6,-16,-5,4,4,1,12,3,,2,20,1,9,,1,,,14,,,,,,-27,,-9,,0,24,-11,,,-5,,-3,,-11,,-3,-11,,-6,,-14,,,,,,-23,,-10,-14,-31,10,-10,,-27,-13,-11,-10,,-8,-8,-25,-26,-10,-30,-45,,-21,-16,-12,-13,,,-5,-16,-17,-12,,-15,,,-18,-14,5,-17,-20,-62,-6,-16,-4,,-13,-12,-14,-16,,,,-18,,-40,-27,-21,,-31,-40,,-19,-21,-5,-21,-9,-13,-14,3,-9,10,1,25,3,-25,3,-1,-13,29,10,1,13,20,17,21,6,0,19,-22,-3,4,5,1,9,-12,16,,,,,,,,,24,,,,,6,9,,,8,05/08/2021 06:15:19 +1000
2021-06-16,-9,-7,-11,7,3,-2,-1,-14,-9,,0,,-16,-27,,3,9,0,11,-8,-8,-12,5,8,-20,-7,-6,-19,-11,-12,,,-34,,-7,5,-4,-4,-16,-4,,0,-20,-6,,-14,-3,0,-2,,-4,5,-5,2,-1,-26,,,-10,-19,-14,2,,,0,-4,-10,-2,-8,,-4,-2,-7,-9,0,,-34,-5,-2,,-11,-3,-37,5,1,-8,1,-4,,,31,24,25,,,21,-2,,-6,0,,13,,,-10,5,,-3,15,4,,16,23,7,15,,,-3,41,-1,-2,1,27,,14,17,-5,17,5,5,7,16,-3,-30,-2,,10,-3,-8,-14,-6,9,1,0,6,6,,-2,17,1,7,-16,6,,,7,,,,,,-23,,-8,,-8,19,-7,,,-4,,-5,,-16,,-5,1,,-8,,-12,-5,,,,,-24,,-12,-15,-35,4,-9,,-22,-17,-8,-14,,-11,-11,-26,-21,-11,-33,,,-19,-18,-10,-10,-19,,-5,-17,-16,-11,,-15,,,-16,-13,3,-16,-20,-63,-8,-15,-13,,-13,-9,-19,-17,,,,-22,,-44,-27,-16,,-27,-42,,-20,-20,-7,-16,-11,-14,-15,4,-5,8,7,22,8,-25,3,-2,-3,28,3,0,14,20,25,11,9,2,13,-16,-1,-1,4,9,6,-11,20,,,,,,,,,21,,,,,5,16,,,11,05/08/2021 06:15:19 +1000
