,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2021-04-17,-22,-8,-19,,-9,-24,,-49,,,-7,,-15,,,-40,-5,-16,-24,-7,-4,-10,-43,-16,-6,5,-30,-10,-20,-59,,,-14,,-15,,,-19,,,,-10,-9,-22,,,-26,-12,-12,,,,-4,,-34,-14,,,-42,-24,-36,,,,-3,-70,-44,,-15,,-27,,-2,-21,,,-17,-20,-17,,-29,-7,-30,,,-16,-26,-44,,,-25,-60,-13,,,-50,-23,,-31,-32,,-39,,,-21,2,,-45,-29,-24,,,,-14,-12,,,-12,,8,-32,-40,,,,,-26,,-60,-11,,13,-21,-2,,,-27,,-11,-35,-8,18,,0,-33,-27,,,-39,-9,,,-29,,,,,,,,,,,,,,,-21,,,,,-22,,,,,-27,,-24,,,,-25,,,,-23,,-5,9,,,-28,,-27,-24,,4,,-18,-54,18,-30,-18,-14,,,-20,,-13,6,,,-15,-10,-33,,,-28,,,-9,-19,,-23,-11,-15,2,-37,3,,-27,-15,,-31,,,,-12,,-34,-42,,,-23,,,,,,26,5,,-3,-22,,-19,-2,-58,-41,,-16,24,-38,-25,,-3,-40,,,-6,-15,-16,,-6,-28,,-22,-1,-35,-7,-21,,,,,,,,,,,,,,-31,,,,-7,05/08/2021 06:16:17 +1000
2021-04-18,-24,-13,-23,,8,-26,,-48,,,1,,-23,,,-36,-8,-16,,-20,-23,-16,-35,-12,-14,5,-29,-22,-12,-43,,,-23,,-25,,,-21,,,,-12,-10,-26,,,-25,-19,-13,,,,-3,,-9,6,,,-30,-29,-35,,,,-6,-40,-32,,-10,,-18,,10,-19,,,1,-14,-23,,-27,,-39,,,-20,-22,-41,,,-26,,-10,,,-54,-23,,-34,-26,,-39,,,-11,5,,-9,-17,,,,,-11,-19,,,-11,,2,-27,-45,,,,,-15,,-48,-12,,-10,-20,-17,,,,,-23,-47,-8,,,0,-36,-23,,,-42,-9,,,-28,,,,,,,,,,,,,,,-22,,,,,-24,,-39,,,-18,,-40,,,,12,,,,-31,,-7,-6,,,-26,,-32,-30,,7,,-24,-52,5,-35,-16,-10,,,-29,,-14,-32,,,-4,-14,-22,,,-36,,,-10,-27,,-29,-5,-25,-3,-35,4,,-27,-26,,-40,,,,,,-49,-32,,,-28,,,,,,28,-6,,-10,-28,,-29,-3,-55,-52,,-27,18,-36,-31,-25,-18,-55,,,-7,-20,-34,,-2,-37,,-32,,-43,,-28,,,,,,,,,,,,,,,,,,-20,05/08/2021 06:16:17 +1000
2021-04-19,-31,-11,-30,,4,-30,,-45,,,-28,,-33,,,-29,-24,-25,-22,-17,-24,-35,-31,-11,-30,-24,-26,-32,-22,-41,,,-38,,-26,,,-18,,,,-29,-18,-34,,,-26,-31,-29,,,,-10,,-22,-18,,,-30,-42,-40,,,,-11,-47,-3,,-8,,-16,,-15,-24,-12,,-26,-30,-25,,-29,-16,-33,-8,,-23,-19,-38,,,-12,-44,2,,,-39,-22,,-29,-26,,-36,,,-22,-7,,-42,-17,-20,,,,-10,5,,,-17,,19,-22,-19,,,,,-23,,-52,-3,,-7,-22,-24,,,-14,,-16,-26,-12,10,,-4,-36,-28,,,-45,-21,-11,,-21,,,,,,,,,,,,,,-61,-24,,,,,-24,,-26,,8,-31,,-20,,-21,,-14,,,,-40,,-15,-25,,,-60,,-42,-35,,8,,6,-50,-22,-39,-41,-43,,,-31,,-14,-57,,,-12,-25,-25,,,-42,,,-10,-15,-28,-25,-26,-48,-13,-28,-12,,-38,-32,-30,-40,,,,-14,,-51,-32,,,-48,,,,,,-18,-17,,-26,-19,,-22,0,-32,-36,,-11,10,-28,-15,-14,4,-35,,,-4,-13,2,,-7,-23,-5,-19,-6,-30,-14,-17,,,,,,37,,,,,,,4,-5,,,-5,5,05/08/2021 06:16:17 +1000
2021-04-20,-28,-16,-26,,-10,-26,,-46,,,-24,,-29,,,-21,-17,-22,-20,-27,-14,-30,-32,-5,-25,-20,-32,-22,-25,-19,,,-35,,-21,,,-16,,,,-26,-14,-28,,,-23,-17,-27,,,,-11,,-12,-41,,,-28,-36,-37,,,,-6,-34,-12,,-7,,-25,,-11,-21,-14,,-27,-14,-10,,-28,2,-31,-19,-16,-26,-13,-28,,,-15,-61,-8,,,-39,-21,,-29,-18,,-37,,,-25,-3,,-44,-21,,,,,-9,0,,,-19,,19,-18,-27,,,,,-24,,-49,-6,,-9,-24,-22,,,-27,,-13,-30,-20,-5,,-7,-46,-32,,,-48,-22,-14,,-24,,,,,,,,,,,,,,-62,-31,,,,,-31,,,,8,-35,,-31,,-22,,-31,,,,-43,,-31,-31,,,-63,,-40,-34,,1,,-4,-55,-24,-42,-43,-47,,,-38,,-21,-54,,,-8,-28,-33,,,-46,,,-22,-26,-36,-39,-31,-47,-15,-27,-31,,-39,-33,-23,-43,,,,-31,,-51,-40,,,-46,,,,,,-16,-21,,-37,-13,,-13,0,-27,-43,,-1,24,-26,-8,-16,11,-33,5,-4,1,-16,9,,0,-13,-1,-13,-6,-25,-3,-11,,,,,,18,,,,,,,8,2,,,-19,9,05/08/2021 06:16:17 +1000
2021-04-21,-26,-10,-25,,-20,-25,,-46,,,-27,,-26,,,-21,-18,-20,-18,-32,-11,-28,-34,-9,-22,-21,-27,-22,-28,-46,,,-33,,-19,,,-15,,,,-25,-14,-25,,,-14,-18,-25,,,,-9,,-19,-26,,,-27,-34,-36,,,,-5,-32,-4,,-8,,-20,,-10,-21,-18,,-36,-14,-13,,-34,-10,-30,-9,-8,-22,-16,-29,,,-20,-60,-9,,,-46,-21,,-26,-28,,-37,,,-26,1,,-42,-16,,,,,-9,-8,,,-19,,-3,-17,-29,,,,,-24,,-45,-1,,-8,-26,-24,,,-35,,-16,-33,-15,-3,,-5,-37,-36,,,-47,-24,-28,,-28,,,,,,,,,,,,,,-71,-19,,,,,-28,,,,20,-21,,-16,,2,,-20,,,,-39,,-20,-27,,,-52,,-36,-32,,15,,5,-53,-13,-31,-38,-41,,,-28,,-10,-51,,,8,-27,-26,,,-31,,,-15,-20,-25,-37,-29,-43,-7,-25,-31,,-30,-33,-29,-38,,,,-14,,-50,-25,,,-43,,,,,,-10,-19,,-27,-12,,-9,9,-24,-35,,1,22,-19,-10,-17,9,-39,,-5,4,-11,5,,-8,-16,2,-13,-8,-25,-11,-9,,,,,,34,,,,,,,3,-1,,,-14,5,05/08/2021 06:16:17 +1000
2021-04-22,-26,-9,-23,,6,-22,,-43,,,-25,,-27,,,-20,-14,-20,-27,-32,-14,-30,-26,-10,-19,-16,-26,-22,-20,-26,,,-31,,-18,,,-13,,,,-22,-9,-23,,,-19,-9,-23,,,,-12,,-15,-19,,,-25,-37,-35,,,,3,-37,-7,,-3,,-14,,-13,-12,-8,,-19,-12,-10,,-25,-11,-35,-10,,-29,-12,-24,,,-17,-54,-3,,,-39,-20,,-26,-20,,-35,,,-22,2,,-39,-20,,,,,-6,0,,,-9,,2,-17,-24,,,,,-21,,-43,3,,-10,-21,-21,,,-20,,-13,-25,-16,-2,,-1,-37,-21,,,-43,-13,-18,,-16,,,,,,,,,,,,,,-55,-19,,,,,-11,,,,,-21,,-11,,,,-18,,,,-40,,-29,-28,,,-53,,-36,-34,,0,,3,-51,-13,-38,-41,-44,,,-35,,-16,-53,,,0,-29,-27,,,-40,,,-17,-16,-22,-38,-28,-46,-15,-18,-23,,-36,-37,-16,-40,,,,-22,,-53,-33,,,-44,,,,,,-16,-27,,-29,-13,,-17,12,-25,-30,,-7,24,-30,-10,-12,8,-38,,4,-8,-10,2,,-4,-19,5,-16,-4,-25,-11,-13,,,,,,35,,,,,,,13,-11,,,-19,9,05/08/2021 06:16:17 +1000
2021-04-23,-25,-7,-24,,0,-19,,-38,,,-19,,-27,-59,,-23,-13,-13,-12,-14,-11,-28,-26,-8,-22,-20,-30,-21,-17,-38,,,-34,,-22,,,-11,,,,-9,-7,-27,,,-15,-11,-22,,,,-12,,-24,-38,,,-26,-37,-35,,,,0,-56,-9,,-2,,-18,,-13,-19,-1,,-16,-11,-13,,-22,-6,-31,-7,,-27,-18,-30,,,-19,,-2,,,-40,-18,,-25,-28,,-33,,,-14,5,,-39,-15,,,,,-5,-1,,,-16,,18,-22,-20,,,,,-17,,-45,-1,,-6,-19,-22,,,-29,,-17,-28,-6,8,,-7,-36,-26,,,-42,-8,-22,,-18,,,,,,,,,,,,,,-60,-19,,,,,-20,,-39,,,-13,,-19,,1,,-6,,,,-37,,-23,-30,,,-53,,-34,-31,,1,,-1,-45,-14,-32,-37,-44,,,-32,,-20,-43,,,-5,-18,-21,,,-39,,,-14,-16,-23,-29,-26,-42,-7,-32,-17,,-30,-29,-18,-35,,,,-8,,-50,-29,,,-41,,,,,,-9,-21,,-21,-19,,-15,0,-37,-39,,-12,26,-24,-10,-14,1,-40,-1,,-12,-12,-5,,-20,-21,,-21,-9,-28,-2,-10,,,,,,46,,,,,,,-2,-13,,,,-6,05/08/2021 06:16:17 +1000
2021-04-24,-24,-12,-17,,,-19,,-48,,,-9,,-11,,,-37,-5,-13,-22,-36,8,-1,-31,-19,-12,10,-18,-12,-26,-47,,,-21,,-9,,,-18,,,,73,-5,-22,,,-25,-7,-1,,,,-6,,-27,-1,,,-25,-19,-29,,,,-2,-51,-51,,-20,,-29,,-8,-15,-38,,8,-16,-11,,-23,,-34,,,-21,-21,-42,,,-26,-64,-17,,,-47,-18,,-28,-19,,-34,,,-13,7,,-44,-25,,,,,-16,-20,,,-14,,21,-17,-43,,,,,-19,,-51,-1,,20,-24,-20,,,-36,,-16,-47,-10,12,,-11,-34,-35,,,-38,-14,,,-28,,,,,,,,,,,,,,,-19,,,,,-21,,,,,-21,,-28,,,,-26,,,,-23,,16,5,,,-25,,-28,-22,,-15,,-17,-52,24,-31,-21,-1,,,-22,,-14,-13,,,9,-18,-24,,,-32,,,-11,-21,,-33,-15,-17,-5,-35,-9,,-22,-10,,-34,,,,-18,,-35,-53,,,-24,,,,,,22,-9,,5,-67,,-65,-62,-74,-48,,-70,-35,-86,-66,-27,-73,-71,,,-50,-70,-76,,-82,-75,-50,-70,-73,-74,-69,-67,,,,,,,,,,,,,,,,,,-66,05/08/2021 06:16:17 +1000
2021-04-25,-27,-21,-23,,1,-25,,-51,,,10,,-25,,,-37,-15,-17,,-18,-18,-13,-41,-18,-20,-4,-1,-24,,-27,,,-22,,-23,,,-15,,,,,-8,-28,,,-23,-9,-16,,,,-37,,-26,3,,,-22,-31,-34,,,,-2,-51,-38,,-12,,-27,,-2,-10,,,-9,-5,-26,,-33,,-40,,,-36,-21,-44,,,-31,,-16,,,-60,-28,,-31,-36,,-53,,,-32,-23,,-13,-35,,,,,-15,-38,,,-28,,10,-15,-50,,,,,-7,,-49,-28,,-14,-18,-4,,,,,4,-40,-11,,,1,-35,-9,,,-42,-2,,,-36,,,,,,,,,,,,,,,-18,,,,,-21,,-8,,,-11,,-36,,,,-4,,,,-30,,41,-4,,,-31,,-34,-28,,8,,-14,-56,16,-34,-16,24,,,-25,,1,-44,,,-33,-16,-26,,,-30,,,1,3,,-38,6,-22,3,-15,5,,-21,-33,,-38,,,,,,-50,-36,,,-30,,,,,,20,-7,,5,-66,,-63,-62,-77,-57,,-75,-14,-84,-68,-25,-70,,,,-57,-70,-79,,-81,-73,-29,-74,,-72,,-69,,,,,,,,,,,,,,,,,,-73,05/08/2021 06:16:17 +1000
2021-04-26,-40,-47,-29,,4,-26,,-46,,,-26,,-32,,,-24,-24,-24,-29,-12,-18,-32,-27,-11,-28,-26,-27,-27,-25,-42,,,-41,,-25,,,-16,,,,-19,-13,-33,,,-28,-17,-27,,,,-15,,-19,-23,,,-24,-41,-39,,,,-7,-41,-5,,-10,,-25,,-13,-24,-7,,-19,-21,-17,,-10,-4,-35,-3,,-18,-13,-37,,,-37,-59,-32,,,-55,-45,,-59,-37,,-40,,,-26,-37,,-48,-38,-20,,,,-42,-23,,,-49,,32,-33,-45,,,,,-29,,-61,-22,,-11,-48,-68,,,-60,,-43,-49,-51,-46,,-39,-54,-56,,,-60,-50,-66,,-37,,,,,,,,,,,,,,,-12,,,,,-14,,-33,,,-19,,-9,,-1,,-7,,,,-41,,-9,-32,,,-61,,-40,-37,,7,,0,-50,-14,-41,-42,-42,,,-30,,-9,-58,,,2,-25,-24,,,-44,,,-19,-20,-22,-30,-29,-48,-17,-25,-13,,-38,-32,-30,-43,,,,-24,,-52,-31,,,-46,,,,,,-22,-23,,-27,-71,,-75,-75,-63,-55,,-78,-57,-80,-77,-35,-82,-74,-43,-46,-71,-76,-89,,-90,-77,-35,-82,,-76,-70,-72,,,,,,1,,,,,,,,,,,-40,-81,05/08/2021 06:16:17 +1000
2021-04-27,-28,-15,-27,,,-27,,-45,,,-29,,-30,,,-23,-21,-22,-24,-27,-12,-29,-31,-10,-26,-22,-29,-20,-22,-22,,,-36,,-22,,,-15,,,,-20,-14,-29,,,-18,-16,-33,,,,-16,,-11,-40,,,-28,-36,-40,,,,-6,-35,-11,,-15,,-26,,-14,-20,-12,,-23,-14,-14,,-13,-3,-29,-18,-8,-22,-14,-28,,,-16,,-7,,,-43,-21,,-31,-23,,-28,,,-25,-4,,-45,-15,,,,,-13,-11,,,-18,,23,-20,-20,,,,,-22,,-45,5,,-1,-13,-5,,,-9,,8,-17,-6,15,,3,-26,-11,,,-35,-11,-10,,-20,,,,,,,,,,,,,,-54,-17,,,,,-24,,,,29,-12,,-10,,-2,,-31,,,,-41,,-29,-28,,,-58,,-38,-34,,4,,-6,-55,-14,-43,-40,-45,,,-32,,-19,-53,,,0,-24,-31,,,-42,,,-21,-24,-35,-36,-34,-46,-26,-28,-27,,-35,-35,-34,-43,,,,-24,,-49,-36,,,-43,,,,,,-18,-22,,-33,-32,,-24,-14,-32,-42,,-25,-5,-37,-27,-11,-32,-44,3,3,-22,-32,-41,,-46,-35,-19,-38,-33,-42,-33,-32,,,,,,9,,,,,,,-28,-36,,,-13,-35,05/08/2021 06:16:17 +1000
2021-04-28,-27,-11,-26,,-17,-26,,-47,,,-27,,-25,,,-23,-19,-19,-28,-33,-10,-27,-28,-7,-24,-16,-21,-19,-28,-46,,,-35,,-20,,,-14,,,,-17,-12,-28,,,-14,-14,-31,,,,-27,,-12,-31,,,-21,-37,-37,,,,-8,-28,-8,,-13,,-21,,-2,-24,-7,,-24,-14,-14,,-24,-7,-34,-3,-18,-20,-20,-28,,,-20,,-10,,,-46,-21,,-27,-27,,-34,,,-30,-3,,-37,-19,,,,,-11,3,,,-21,,19,-22,-21,,,,,-27,,-45,1,,-10,-14,-6,,,-12,,14,-29,-10,24,,6,-20,-20,,,-35,-3,-19,,-27,,,,,,,,,,,,,,-51,-20,,,,,-35,,,,35,-19,,-20,,,,-19,,,,-38,,-26,-26,,,-50,,-33,-31,,8,,5,-53,-10,-35,-37,-41,,,-25,,-4,-50,,,14,-24,-28,,,-38,,,-16,-8,-24,-25,-28,-43,-27,-14,-32,,-29,-29,-48,-37,,,,-11,,-46,-29,,,-41,,,,,,-16,-14,,-28,-32,,-25,-12,-29,-40,,-24,-6,-36,-26,-19,-35,-38,,-25,-25,-25,-41,,-50,-32,-27,-37,-38,-41,-48,-29,,,,,,26,,,,,,,-26,-41,,,-9,-32,05/08/2021 06:16:17 +1000
2021-04-29,-27,-5,-23,,1,-21,,-44,,,-30,,-26,,,-20,-11,-18,-23,-23,-14,-26,-28,-3,-18,-12,-16,-21,-11,-26,,,-32,,-19,,,-12,,,,-18,-9,-25,,,-22,-6,-23,,,,-35,,-14,-26,,,-23,-37,-34,,,,-1,-35,-12,,-7,,-13,,-5,-18,-1,,-11,-16,-13,,-2,-9,-33,-15,-13,-27,-18,-24,,,-17,-57,-5,,,-46,-21,,-26,-16,,-33,,,-28,-5,,-40,-8,,,,,-8,14,,,-16,,16,-20,-23,,,,,-23,,-52,4,,-13,-12,-3,,,1,,12,-22,-3,34,,13,-21,-3,,,-30,-1,-9,,-24,,,,,,,,,,,,,,-45,-19,,,,,-15,,,,,-19,,-21,,,,-26,,,,-39,,-34,-24,,,-53,,-31,-31,,5,,4,-52,-10,-38,-39,-40,,,-31,,-11,-52,,,10,-25,-27,,,-34,,,-16,-10,-28,-22,-25,-46,-31,-16,-25,,-33,-33,-33,-40,,,,-20,,-52,-20,,,-45,,,,,,-17,-22,,-32,-33,,-27,-12,-32,-52,,-32,-6,-48,-26,-21,-31,-51,-5,-26,-18,-33,-42,,-47,-38,-32,-41,-32,-42,-37,-33,,,,,,19,,,,,,,-29,-51,,,-20,-34,05/08/2021 06:16:17 +1000
2021-04-30,-24,-5,-23,,-14,-20,,-40,,,-16,,-26,-63,,-23,-12,-12,-16,-17,-10,-26,-27,-4,-20,-14,-22,-19,-21,-31,,,-33,,-20,,,-7,,,,-7,-5,-24,,,-13,-9,-25,,,,-31,,-26,-31,,,-20,-38,-34,,,,-2,-56,-11,,-8,,-13,,-9,-18,-14,,-26,-11,-12,,-21,-5,-31,-4,,-24,-17,-29,,,-18,,-1,,,-47,-20,,-24,-19,,-32,,,-27,2,,-48,-12,,,,,-3,10,,,-20,,18,-25,-19,,,,,-24,,-46,4,,-14,-10,-3,,,-7,,10,-23,7,24,,9,-24,-8,,,-27,15,2,,-23,,,,,,,,,,,,,,-58,-15,,,,,-19,,-38,,,-1,,-20,,,,-20,,,,-34,,-24,-24,,,-49,,-29,-28,,4,,7,-49,-11,-26,-45,-16,,,-25,,-13,-37,,,5,-16,-21,,,6,,,-1,-7,-13,-9,-27,-38,-16,-16,-25,,-23,-29,-32,-36,,,,0,,-45,-11,,,-39,,,,,,-9,-15,,-22,-35,,-29,-14,-46,-38,,-21,1,-40,-25,-24,-29,-43,-10,-17,-17,-24,-38,,-50,-28,-5,-37,-38,-41,-42,-28,,,,,,17,,,,,,,-22,-42,,,,-34,05/08/2021 06:16:17 +1000
2021-05-01,-21,-4,-16,,-19,-21,,-50,,,0,,-10,,,-27,-7,-13,-40,-34,4,-4,-29,-20,-2,9,-20,-7,-9,-59,,,-16,,-10,,,-13,,,,25,0,-21,,,-28,0,-11,,,,-33,,-35,-12,,,-17,-31,-27,,,,-2,-60,-48,,-15,,-23,,11,-18,,,-12,-7,-2,,-16,-9,-31,,,-29,-26,-40,,,-22,-64,-9,,,-54,-25,,-29,-7,,-35,,,-34,-17,,-36,-20,-28,,,,-16,1,,,-27,,16,-42,-38,,,,,-39,,-56,-3,,2,-20,10,,,-19,,6,-36,4,24,,1,-37,-19,,,-36,-9,,,-38,,,,,,,,,,,,,,,-22,,,,,-28,,,,,-16,,-23,,,,-32,,,,-22,,-8,5,,,-25,,-28,-24,,-7,,-11,-54,25,-29,-22,-6,,,-17,,-15,-13,,,23,-15,-31,,,3,,,-7,-2,,2,-31,-14,-11,-19,-16,,-15,-8,,-28,,,,-1,,-29,-38,,,-21,,,,,,15,2,,-16,-33,,-31,-1,-61,-45,,-23,20,-55,-32,-33,-26,-43,,,-4,-29,-32,,-37,-34,5,-36,-30,-40,-36,-33,,,,,,,,,,,,,,-21,,,,-22,05/08/2021 06:16:17 +1000
2021-05-02,-26,-6,-24,,-5,-26,,-49,,,-4,,-22,,,-35,-12,-15,,-15,-24,-14,-31,-19,-15,4,-10,-20,-18,-41,,,-29,,-23,,,-15,,,,-5,-6,-27,,,-29,-7,-27,,,,-35,,-27,1,,,-16,-36,-33,,,,-12,-53,-36,,-11,,-16,,14,-16,,,4,-10,-20,,-8,,-40,,,-33,-28,-36,,,-24,,-9,,,-56,-25,,-32,-36,,-38,,,-24,-11,,-38,31,,,,,-12,-5,,,-18,,22,-38,-40,,,,,-27,,-55,-13,,-28,-28,-39,,,,,-15,-51,-27,1,,-3,-40,-18,,,-37,-19,,,-38,,,,,,,,,,,,,,,-22,,,,,-22,,-38,,,-10,,-29,,,,-10,,,,-30,,3,-7,,,-33,,-40,-26,,-2,,-8,-52,10,-36,-19,8,,,-29,,-18,-34,,,5,-17,-26,,,-9,,,-11,-12,,-25,-27,-23,-13,-19,-9,,-21,-20,,-34,,,,,,-46,-36,,,-24,,,,,,22,-11,,-13,-40,,-32,-11,-60,-43,,-34,4,-47,-38,-30,-36,-62,,,-18,-34,-42,,-43,-44,,-42,,-44,-41,-40,,,,,,,,,,,,,,,,,,-34,05/08/2021 06:16:17 +1000
2021-05-03,-34,-10,-27,,2,-26,,-46,,,-21,,-28,,,-25,-21,-21,-21,-20,-15,-27,-27,-4,-25,-21,-15,-22,-27,-40,,,-38,,-23,,,-16,,,,-13,-12,-29,,,-22,-12,-28,,,,-26,,-23,-24,,,-17,-41,-36,,,,-5,-47,-5,,-8,,-10,,-12,-21,,,-35,-14,-18,,8,-11,-32,,,-20,-17,-32,,,-37,-70,-29,,,-64,-50,,-61,-25,,-45,,,-36,-57,,-51,-18,,,,,-52,-30,,,-63,,-26,-36,-33,,,,,-37,,-69,-27,,-14,-13,-9,,,-1,,8,-21,-11,34,,13,-25,-10,,,-33,-1,1,,-22,,,,,,,,,,,,,,-51,-18,,,,,-25,,-22,,,-19,,-31,,,,-14,,,,-40,,-20,-28,,,-58,,-40,-35,,10,,4,-51,-18,-38,-50,-39,,,-30,,-11,-58,,,9,-22,-25,,,-12,,,-11,-16,-24,-20,-29,-47,-26,-25,-14,,-38,-32,-35,-37,,,,-16,,-50,-40,,,-42,,,,,,-21,-21,,-27,-27,,-22,-7,-40,-35,,-16,5,-34,-17,-26,-16,-36,,-9,-5,-16,-14,,-28,-26,-12,-29,-19,-36,-20,-23,,,,,,23,,,,,,,-14,-28,,,-21,-9,05/08/2021 06:16:17 +1000
2021-05-04,-29,-18,-29,,-14,-28,,-48,,,-34,,-30,,,-31,-21,-25,-24,-28,-15,-38,-33,-10,-28,-22,-31,-23,-28,-31,,,-37,,-24,,,-24,,,,-26,-16,-29,,,-24,-18,-33,,,,-28,,-15,-43,,,-26,-40,-45,,,,-8,-31,-15,,-16,,-25,,-11,-25,-19,,-48,-17,-18,,-17,-8,-33,-21,-26,-31,-23,-30,,,-12,,-3,,,-51,-20,,-29,-10,,-30,,,-25,-7,,-46,-2,,,,,-8,7,,,-20,,36,-18,-20,,,,,-28,,-46,6,,-7,-13,-4,,,-7,,5,-15,-6,26,,11,-29,-11,,,-35,-2,2,,-26,,,,,,,,,,,,,,-53,-23,,,,,-35,,,,26,-18,,-21,,,,-35,,,,-42,,-43,-32,,,-61,,-41,-37,,1,,-6,-56,-19,-42,-54,-44,,,-37,,-20,-53,,,-3,-25,-38,,,-15,,,-20,-25,-36,-26,-36,-46,-36,-20,-25,,-38,-37,-40,-41,,,,-28,,-49,-42,,,-44,,,,,,-18,-23,,-37,-26,,-24,-9,-31,-44,,-17,-1,-40,-19,-15,-18,-45,2,4,-15,-26,-15,,-27,-23,-25,-30,-24,-37,-29,-26,,,,,,7,,,,,,,-20,-21,,,-17,-8,05/08/2021 06:16:17 +1000
2021-05-05,-28,-13,-28,,-32,-25,,-49,,,-33,,-18,,,-37,-19,-19,-28,-35,-11,-31,-35,-9,-22,-20,-42,-20,-36,-48,,,-32,,-11,,,-20,,,,-17,-11,-19,,,-17,-17,-32,,,,-26,,-15,-47,,,-25,-28,-42,,,,-10,-33,-9,,-17,,-28,,0,-27,-11,,-57,-16,-21,,-30,-4,-34,-23,-24,-29,-25,-31,,,-20,,-10,,,-44,-24,,-29,-28,,-32,,,-32,-14,,-47,-7,,,,,-16,20,,,-25,,12,-28,-16,,,,,-31,,-49,-4,,-7,-15,-6,,,-10,,9,-32,-10,18,,5,-29,-22,,,-34,-10,-16,,-25,,,,,,,,,,,,,,-57,-24,,,,,-41,,,,29,-20,,-18,,-1,,-25,,,,-38,,-26,-26,,,-52,,-36,-31,,5,,9,-54,-13,-31,-46,-41,,,-27,,-10,-50,,,6,-26,-27,,,-3,,,-11,-14,-30,-26,-25,-42,-24,-10,-27,,-29,-23,-41,-36,,,,-9,,-45,-30,,,-38,,,,,,-17,-17,,-30,-25,,-20,-3,-30,-43,,-17,3,-35,-19,-29,-16,-47,,-16,-10,-25,-21,,-30,-26,-29,-30,-29,-37,-29,-21,,,,,,24,,,,,,,-9,-16,,,-16,-10,05/08/2021 06:16:17 +1000
