,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2021-04-08,1,12,-2,,-23,34,,-10,74,,40,,,-50,,57,47,25,60,,38,40,-4,21,57,16,54,28,-14,-31,,,-25,,13,,54,46,,,,-1,42,10,,-19,,10,,,-15,,-7,,-18,-37,,-40,-10,-38,-28,,,,40,-35,-22,,-9,,23,,22,-16,15,,11,37,62,,-16,-17,-42,,,-15,-26,1,,,43,,22,,,,11,,-10,40,,1,,,3,29,49,25,36,65,8,,,11,35,,,15,,-2,9,,59,,,,45,,11,-7,,4,-9,-21,-12,7,,,-26,-10,3,-12,-5,0,21,-20,,,-18,-13,,-25,,,,,,,,,,,,-15,,,,-7,-18,,,-42,-13,,,-16,,4,,27,,12,,,,,,-8,,13,19,7,,-1,,8,11,,9,,14,8,-3,32,12,-18,-11,-32,11,83,39,-9,-38,,4,-12,1,-10,,0,,,1,,,13,-23,-36,39,,,,17,7,,14,,-20,,,,-38,-12,6,,-19,-44,,,-9,,-7,19,,4,-6,22,24,-5,24,-33,-6,10,-9,-13,17,,-13,7,,-24,,-5,-6,-11,-23,38,-12,-7,,-13,-17,-12,10,12,,,,15,-21,,,,,,,-22,,-51,,15,05/08/2021 06:16:00 +1000
2021-04-09,-10,17,-9,,-11,1,13,-23,51,-6,46,,,-26,,38,24,12,47,-4,19,29,-12,3,7,7,21,23,-4,6,,,-32,,-5,,23,13,,,,-6,23,-4,,-11,26,5,,,-10,,-8,,-22,-39,,-15,-13,-45,-24,,,,58,-8,-18,,-27,-4,6,,6,-26,-5,,-15,22,36,,-14,-22,-46,,,-22,-35,-12,,,50,,29,,,,7,,-15,12,,0,17,,5,17,12,-3,27,21,6,,,22,34,,26,9,,-15,15,,29,12,,,28,20,5,5,,5,-16,14,-1,-9,,,-23,-16,2,26,-5,-2,,-22,,,-14,-21,,-38,,,,,,,,,,,,,,,,-23,-41,,,-32,-27,,,-35,,-19,-32,-4,,1,,,,,,-30,,0,37,-44,,-34,,4,39,-10,-23,,4,-13,-22,-1,-13,-34,-37,-51,3,33,5,-12,-42,,-4,-8,-33,-10,,-46,,,-28,,,-12,-18,-29,28,8,,,3,8,,-2,,-35,-10,-28,-8,-61,-45,-29,,-15,-63,,,-47,5,-11,-6,,-27,-12,46,8,-7,10,-31,-1,9,-16,-23,15,,-19,-7,,-17,,-20,-2,,-33,32,-19,-9,,-9,-2,-25,13,-11,,,,25,-25,,,,,,,-32,,-38,,-6,05/08/2021 06:16:00 +1000
2021-04-10,-5,32,1,,1,92,35,-10,60,2,138,,,-30,,97,34,71,35,-18,114,68,-2,50,37,61,69,34,13,-4,,,3,,58,,50,87,,,,63,107,23,,-14,67,41,,,7,,22,,-3,-30,,1,15,-19,-25,,,,42,-3,-14,-38,-16,,-6,,53,-13,-5,,-12,64,110,,-14,-5,-42,,,-33,-25,-10,,,60,,41,,,,9,,-3,3,,9,37,,13,28,33,7,19,32,24,53,,11,26,,27,-2,,-19,4,,38,10,,,28,17,29,6,,-7,-25,-16,-33,-6,-4,24,-36,-52,-29,7,-18,-11,64,-40,,,-14,-19,,-51,-13,,,-23,-27,,,,,20,,-4,,,,-37,-45,,,-25,-33,,,-47,,-28,-48,-27,,-34,,,,,-3,-34,,-10,16,-68,-2,-41,,-20,-12,-21,-35,,-30,-17,-28,-11,-19,-46,-47,-70,-29,34,-16,-28,-57,,4,-27,-59,-13,-20,-47,,,-34,-39,5,-18,-18,-36,-13,-9,,1,-26,-19,-14,-22,,-64,-16,-28,-13,-65,-70,-55,,-13,-73,,,-57,-7,-34,-20,-23,-41,-10,30,17,-6,48,-31,-13,62,-20,-23,23,,-25,1,,-17,-15,-16,5,,-24,-1,-7,-6,,-18,-5,-24,29,-9,,,,36,-10,,5,,,,,-27,,-54,,28,05/08/2021 06:16:00 +1000
2021-04-11,-14,16,3,,4,48,15,-15,57,-5,107,,,-41,,67,24,51,51,-6,46,54,2,23,14,47,26,28,6,14,,,-18,,9,,31,29,,,,38,50,7,,-8,7,18,,,-10,,7,,-19,-25,,22,-17,-31,-38,,,,27,-15,-26,,-21,,15,,55,-13,-6,,-2,55,54,,-19,-28,-43,,,-6,-40,-21,,,53,,41,,,,11,,-7,27,,8,45,,4,29,13,9,16,54,26,87,,26,28,,23,-8,,-16,-8,,58,15,,,16,20,14,-4,,5,-12,-24,-20,28,14,24,-30,-47,-11,13,-30,-17,57,-46,,,1,-4,,-28,2,,,-21,,,,,,,,,,,,-47,-46,,,-46,-60,,,-59,,-46,-61,-61,-56,-26,,-33,-65,,-8,-53,,-33,-15,-66,-34,-65,,-57,-42,-9,-56,,-49,-41,-42,-26,-41,-71,-48,-69,-53,5,-30,-50,-53,,-4,-46,-57,2,,-64,,,-65,-61,9,-48,-31,-56,-34,-6,-44,-16,-57,-21,-35,-28,,-54,-30,-67,-30,-85,-72,-60,,-38,-72,,,-61,-28,-48,-52,,-62,-46,-20,-23,-46,-15,-60,-60,-29,-63,-50,-27,-52,-57,-32,,-1,-57,-56,-45,-37,-51,-58,-58,-50,,-49,-51,-62,16,-50,,,,33,-32,,-34,-50,,,,-66,,-84,,-17,05/08/2021 06:16:00 +1000
2021-04-12,-16,-11,-12,,2,0,-4,-15,39,-1,34,,,-46,,24,28,9,23,,17,4,-18,-3,15,-8,38,19,-11,-13,,,-35,,-1,,39,22,,,,-16,14,-9,,-22,5,6,,,-8,,-8,,-29,-30,,-22,-23,-40,-25,,,,-2,-34,-30,,-8,,19,,12,-15,-24,,-9,16,45,,-25,-20,-49,,,-26,-32,-21,,,65,,58,,,,-3,,-14,17,,-2,,,-7,23,5,-5,10,61,12,,,9,27,,,-2,,-22,-9,,33,,,,34,23,5,-12,,-13,-10,-14,-8,-11,,,-31,-20,1,-3,-8,-4,27,-31,,,-18,-17,,-21,,,,,,,,,,,,-5,,,,-37,-43,,,-43,-51,,,-57,,-29,-45,-31,,-1,,,,,,-19,,-4,1,-52,,-8,,-8,-10,,-31,,-23,-25,-24,9,-3,-27,-53,-71,-20,46,4,-18,-50,,-13,-33,-27,,,-18,,,-7,,,1,-18,-47,0,,,-18,11,-20,,-9,,-55,,-21,-14,-44,-38,-41,,-27,-70,,,-56,,-25,-31,,-5,-35,-22,-4,-24,-10,-50,-37,-13,-51,-39,-11,,-49,-6,,-26,,-37,-35,,-43,-8,-33,-39,,-30,-42,-55,10,-33,,,,21,-42,,,,,,,-50,,-79,,-16,05/08/2021 06:16:00 +1000
2021-04-13,-17,-15,-15,,10,2,5,-23,38,,19,,,-35,,20,20,21,35,-10,18,2,-16,5,-11,4,39,16,-12,6,,,-35,,-6,,23,11,,,,0,20,-9,,-18,7,-6,,,2,,-17,,-25,-42,,-17,-15,-45,-39,,,,9,-23,-23,,-15,,0,,-14,-28,1,,-18,30,39,,-12,-21,-61,,,-33,-43,-23,,,58,,42,,,,7,,-6,8,,-3,,,3,34,16,-2,20,59,22,,,19,25,,12,9,,-23,10,,43,,,,36,,7,-5,,2,-29,-23,-23,-22,,,-52,-50,-21,-19,-25,-40,16,-43,,,-20,-23,,-30,,,,,,,,,,,,-19,,,,-23,-36,,,-43,-26,,,-36,,3,,15,,-11,,,,,,-32,,-21,-8,-55,,-31,,-23,-20,,-27,,-22,-35,-17,-12,-25,-44,-45,-65,-33,23,-6,-30,-51,,-13,-30,-30,-23,,-40,,,-29,-29,,-11,-31,-43,-3,-3,,,-10,-27,,-19,,-50,,-13,-20,-60,-52,-27,,-30,-67,,,-47,6,-23,-37,,-20,-15,9,24,7,2,-34,-28,10,-41,-16,13,,-28,,,-30,-22,-11,-11,,-24,23,-17,-13,,-8,-13,-30,10,-10,,,,13,-27,,,,,,,-37,,-66,,17,05/08/2021 06:16:00 +1000
2021-04-14,-11,-17,-8,,5,1,-8,-10,30,,18,,,-40,,26,12,9,49,-2,13,26,-13,1,-8,12,37,19,-4,-9,,,-33,,0,,20,6,,,,11,30,-8,,-13,10,-4,,,6,,-10,,-23,-19,,-14,-4,-38,-17,,,,12,-19,-21,,-4,,20,,-18,-17,-1,,-14,23,29,,-10,-26,-38,,,-19,-21,-19,,,62,,44,,,,4,,-7,17,,-7,,,1,35,39,-6,17,47,14,,,25,25,,,-1,,-26,2,,51,,,,20,17,17,-13,,10,-18,-29,-23,-19,,,-36,-31,-9,-2,-5,-26,-5,-22,,,-24,-26,,-24,,,,,,,,,,,,-27,,,,-30,-45,,,-46,-42,,,-50,,-26,,-15,,-3,,,,,,-28,,-4,12,-53,,-28,,-12,0,,-27,,-20,-22,-18,9,-10,-40,-36,-63,-21,22,14,-26,-45,,-3,-27,-26,-19,,-39,,,-19,-38,,6,-17,-47,8,,,,4,-17,,-15,,-37,,-4,-8,-58,-45,-42,,-29,-64,,,-42,9,-27,-6,,-17,-12,20,15,-4,6,-38,-22,2,-26,-8,15,,-18,-1,,-27,,-15,-12,,-19,32,-18,-11,,-15,-15,-26,3,-3,,,,12,,,,,,,,-33,,-53,,0,05/08/2021 06:16:00 +1000
2021-04-15,-4,-5,1,,16,33,,-8,37,,42,,,-29,,49,50,19,71,-12,42,41,10,21,24,24,31,24,-1,-5,,,-18,,10,,30,49,,,,,55,15,,-10,,21,,,0,,8,,-11,-21,,-20,3,-31,-21,,,,55,-13,-17,,-1,,26,,25,-12,11,,6,58,71,,1,-23,-37,,,-18,-21,7,,,61,,33,,,,9,,-9,28,,-2,,,5,28,30,21,27,62,7,,,23,22,,,22,,-15,16,,61,,,,36,36,10,-5,,-13,-10,-20,-3,-1,,,-40,-23,4,1,-20,-11,17,-23,,,-13,-18,,-26,,,,,,,,,,,,-26,,,,-24,-28,,,-43,-29,,,-47,,-22,,4,,10,,,,,,-29,,-9,9,-43,,-41,,-8,1,,-23,,-14,-10,-16,11,-16,-33,-44,-63,-10,25,-4,-22,-49,,-9,-31,-28,-18,,-40,,,-33,,,1,-30,-42,14,,,,1,-9,,-6,,-38,,8,-7,-67,-54,-44,,-35,-70,,,-45,-2,-17,-8,,-15,-6,29,12,1,18,-33,-18,6,-17,10,10,,-13,19,,-20,,1,-3,-22,-18,44,-7,-14,,-7,-7,-17,13,4,,,,17,,,,,,,,-21,,-51,,9,05/08/2021 06:16:00 +1000
2021-04-16,-14,11,-17,,-12,-3,5,-29,19,-7,41,,,-39,,39,20,14,34,-6,19,17,-25,18,7,2,1,23,-23,-15,,,-31,,-2,,11,17,,,,17,16,-7,,-13,20,6,,,-8,,-19,,-41,-59,,-24,-22,-44,-39,,,,20,-23,-47,,-40,-21,-4,,-5,-36,-3,,-17,22,39,,-24,-23,-66,,,-36,-48,-36,,,59,,39,,,,3,,-9,1,,-1,6,,0,18,1,-11,23,6,9,,,24,27,,12,7,,-26,-2,,17,18,,,21,7,4,-12,,-6,-13,-6,-2,-6,,,-22,-8,13,25,-22,0,,-13,,,-12,-19,,-37,,,,,,,,,,,,,,,,-23,-52,,,-40,-27,,,-44,,-9,-29,6,,7,,,,,,-29,,12,42,-57,,-34,,8,40,-12,-16,,-2,-15,-20,19,-8,-30,-44,-67,2,16,22,-16,-42,,-5,4,-28,-15,,-43,,,-24,,,-5,-11,-21,15,2,,0,6,24,,6,,-49,-13,-25,-26,-59,-46,-38,,-19,-69,,,-54,8,-7,0,,-30,-14,30,3,-4,10,-33,-27,5,-21,-2,0,,-24,-7,,-12,,-17,-10,,-27,28,-19,-11,,-12,-5,-31,20,-18,,,,32,-24,,,,,,,-22,,-46,,42,05/08/2021 06:16:00 +1000
2021-04-17,-6,41,-12,,-36,125,34,-8,11,-48,133,,,-58,,93,21,60,-2,-1,107,52,-44,98,-6,78,29,86,-39,-63,,,-7,,36,,27,102,,,,49,,17,,-61,86,53,,,-19,,-28,,-53,-53,,-55,-17,-20,-32,,,,80,-69,-63,-40,-32,-32,-7,,27,-26,-40,,-24,71,134,,-31,-8,-58,,,-43,-47,-20,,,69,,45,,,,-4,,-7,-7,,7,39,,-17,62,-4,-11,4,14,13,10,,16,27,,22,-11,,-34,-32,,19,18,,14,1,4,-11,4,,-15,-15,2,-17,-18,-1,,-19,-34,-7,13,-21,-14,41,-30,,,4,-7,,-44,-5,,,-5,,,,,,17,,0,,,,-25,-56,,,-39,-17,,,-46,,-9,-42,3,,16,,,,,6,-16,,0,55,-61,,-15,,17,29,-16,-9,,8,-9,3,32,7,-28,-46,-75,-11,11,15,-6,-55,,4,-3,-49,-19,,-24,,,-10,,,2,7,-19,2,20,-37,7,8,22,17,3,,-60,-2,-4,-31,-45,-54,-27,,-1,-68,,,-41,3,2,2,,-16,-8,15,13,-5,22,-39,-44,36,-22,-10,12,,-12,30,,-10,5,-10,7,,-12,13,-4,-8,,-10,-3,-25,28,-24,,,,38,-4,,6,,,,,-11,,-50,,22,05/08/2021 06:16:00 +1000
2021-04-18,-2,26,3,,-27,38,21,-9,18,-32,127,,,-50,,89,29,55,55,9,52,65,10,60,-35,44,0,58,-20,-19,,,-20,,15,,18,58,,,,34,73,28,,-28,26,55,,,-2,,58,,-43,-16,,-28,-4,-26,-30,,,,45,-7,-39,,-16,,36,,58,-13,-13,,6,64,76,,-27,-4,-39,,,-5,-35,-18,,,59,,44,,,,3,,1,-2,,-32,55,,-6,42,-9,-15,3,22,21,3,,48,15,,-3,-13,,-35,-13,,29,8,,,-5,-17,13,-19,,-18,-14,-13,-26,-10,-8,-2,-26,-46,-13,-6,-36,0,4,-44,,,-6,-25,,-39,-2,,,4,,,,,,,,,,,,-32,-53,,,-45,-30,,-41,-52,,-14,-49,4,,-2,,-4,,,-4,-23,,-6,67,-62,-2,-12,,26,-6,-17,-18,,-14,-21,4,27,-5,-40,-60,-76,-8,2,73,3,-56,,15,-13,25,-8,,-29,,,-13,-20,,9,10,-36,-7,3,,13,3,25,3,8,,-69,,-2,-45,-50,-46,-62,,-16,-72,,,-69,-2,4,-7,,-25,-5,24,17,7,27,-34,-36,30,-23,-10,8,,-12,28,,-4,-16,-6,7,,-4,9,-12,3,,18,7,-30,24,-27,,,,35,-21,,22,,,,,-21,,-53,,30,05/08/2021 06:16:00 +1000
2021-04-19,-20,-27,-17,,-19,-2,-17,-6,7,-21,8,,,-51,,29,21,8,-10,-23,15,-4,-14,-2,-16,0,-13,28,-27,-38,,,-33,,-8,,1,22,,,,-9,5,-3,,-35,2,0,,,0,,3,,-45,-25,,-32,-17,-37,-21,,,,-4,-41,-48,,-2,,26,,10,-13,-21,,-31,15,51,,-36,-12,-43,,,-27,-30,-27,,,48,,43,,,,-16,,-18,-9,,-48,-24,,-17,18,-46,-26,2,10,11,1,,6,17,,-35,-13,,-38,-23,,-4,-30,,,13,-26,-7,-17,,-15,-18,-29,-23,-22,,,-41,-35,-6,-12,-22,-17,14,-37,,,-15,-24,,-38,,,,,,,,,,,,-13,,,,-41,-64,,,-52,-37,,,-58,,-18,-55,-14,,-8,,,,,,-20,,5,17,-70,,-9,,0,2,-34,-18,,-7,-19,-11,16,9,-27,-70,-83,-7,18,18,-17,-63,,-12,-32,-20,,,-11,,,-8,,,22,-10,-50,5,-3,,-32,31,-16,,-3,,-74,,-9,-45,-44,-44,-63,,-27,-76,,,-73,-12,-13,-7,,-10,-25,-24,11,-11,5,-49,-57,12,-41,-37,5,,-36,,,-18,,-22,-18,,-26,9,-15,-22,,-22,-22,-38,20,-55,,,,24,-43,,,,,,,-36,,-72,,13,05/08/2021 06:16:00 +1000
2021-04-20,-27,-31,-24,,-11,9,-2,-24,-1,,-17,,,-42,,12,21,16,-4,-18,6,-1,-28,7,-20,2,-10,9,-27,-26,,,-39,,-10,,-13,14,,,,4,26,-6,,-28,4,-2,,,-2,,2,,-44,-44,,-27,-23,-47,-40,,,,4,-34,-46,,-21,,-11,,-19,-36,-19,,-46,23,40,,-19,-32,-62,,,-38,-46,-37,,,44,,29,,,,-6,,-7,-14,,-45,,,-6,31,-35,-20,9,18,6,,,10,7,,-34,0,,-38,-5,,3,,,,18,-15,-6,-37,,-8,-31,-28,-39,-28,,,-52,-54,-17,-22,-33,-39,36,-46,,,-17,-34,,-52,-30,,,,,,,,,,,-25,,,,-47,-67,,,-49,-56,,,-66,,-47,,-27,,-23,,,,,,-49,,-26,-29,-82,-50,-51,,-40,-31,-38,-47,,-39,-36,-34,-33,-30,-58,-69,-83,-48,-22,-30,-44,-63,,-22,-43,-51,-39,,-51,,,-50,-38,,-32,-42,-59,-18,-19,,,-31,-42,,-36,,-75,,-45,-51,-72,-69,-67,,-53,-84,,,-72,-24,-35,-45,,-49,-18,-7,6,10,15,-46,-50,11,-36,-40,11,,-28,,,-24,-21,-22,-9,,-32,29,-12,-13,,-15,-4,-27,14,-43,,,,14,-28,,,,,,,-25,,-56,,12,05/08/2021 06:16:00 +1000
2021-04-21,-18,-21,-17,,-9,3,-9,-16,-1,,-5,,,-47,,14,20,6,10,-23,6,11,-30,-1,-14,6,-15,23,-5,-21,,,-34,,1,,-11,7,,,,5,23,-7,,-22,20,3,,,7,,-1,,-43,-39,,-23,-13,-42,-30,,,,11,-32,-49,,-14,,-3,,-10,-30,-6,,-43,19,30,,-21,-23,-54,,,-29,-33,-31,,,46,,39,,,,-6,,-6,-14,,-28,-16,,-8,35,-3,-23,15,19,8,,,15,21,,-12,-11,,-34,-12,,9,,,,3,-18,-8,-32,,10,-18,-29,-9,-11,,,-39,-35,-20,-7,-19,-24,2,-23,,,-21,-24,,-31,,,,,,,,,,,,-18,,,,-32,-62,,,-41,-37,,,-57,,-22,,-14,,-8,,,,,,-30,,-4,13,-69,,-28,,-8,0,,-31,,-14,-22,-12,18,1,-38,-50,-73,-17,-15,15,-18,-53,,-5,-28,-26,-15,,-35,,,-23,-26,,8,-14,-51,3,,,,13,-11,,-12,,-49,,-11,-28,-58,-50,-59,,-40,-73,,,-52,-16,-18,-9,,-34,-19,-8,4,-2,3,-41,-46,8,-29,-34,5,,-27,21,,-21,,-19,-7,-12,-31,15,-21,-14,,-22,-10,-34,11,-40,,,,11,,,,,,,,-31,,-57,,-1,05/08/2021 06:16:00 +1000
2021-04-22,-14,-25,-11,,-10,29,16,-15,7,,-6,,,-50,,40,48,15,31,-33,23,27,-12,18,4,16,-10,18,-13,-18,,,-22,,7,,0,48,,,,,43,16,,-16,,32,,,-5,,4,,-31,-46,,-31,-7,-35,-30,,,,72,-25,-42,,-14,,-2,,13,-24,2,,-31,40,62,,-22,-28,-50,,,-32,-35,-20,,,47,,27,,,,-7,,-14,10,,-31,-26,,-15,25,13,-10,12,27,-3,,,9,9,,5,3,,-30,-16,,14,,,,7,5,-10,-40,,-16,-19,-29,-16,-12,,,-47,-42,-12,-14,-21,-20,11,-30,,,-13,-21,,-28,,,,,,,,,,,,-23,,,,-28,-51,,,-42,-24,,,-45,,-14,,-6,,2,,,,,,-31,,3,14,-64,,-36,,4,5,-33,-16,,-10,-9,-4,17,-9,-30,-56,-74,-8,-15,3,-15,-55,,-11,-25,-36,-22,,-40,,,-33,,,8,-17,-49,15,,,,11,-4,,-3,,-56,,0,-27,-67,-60,-63,,-37,-77,,,-59,-13,-9,-4,,-31,-16,11,16,-2,7,-48,-50,11,-26,-39,8,,-25,12,,-13,,-10,-6,-14,-34,27,-14,-14,,-18,-15,-22,11,-24,,,,16,,,,,,,,-19,,-64,,2,05/08/2021 06:16:00 +1000
2021-04-23,-17,-6,-16,,-11,7,-7,-24,17,-11,25,,,-42,,40,29,13,23,-18,16,20,-22,14,-21,17,-12,43,-22,-19,,,-29,,5,,10,23,,,,,21,8,,-10,17,20,,,-10,,9,,-40,-56,,-31,-13,-40,-36,,,,31,-29,-41,,-35,-14,-4,,-3,-35,-12,,-31,15,54,,-22,-33,-60,,,-36,-39,-33,,,47,,35,,,,-5,,-10,-8,,-23,-32,,-8,28,-11,-17,14,10,3,,,23,0,,-2,-2,,-28,-10,,21,2,,,2,-7,-7,-48,,-25,-19,-16,4,-13,,,-36,-19,4,21,-23,-5,,-28,,,-10,-24,,-33,,,,,,,,,,,,,,,,-35,-62,,,-47,-34,,,-47,,-30,-33,-15,,-11,,,,,,-31,,4,53,-74,,-31,,31,69,-18,-13,,-1,-9,-12,28,-6,-28,-58,-76,8,-12,32,8,-49,,-6,-10,-34,-24,,-46,,,-19,,,12,3,-27,23,-4,,1,21,16,,7,,-65,-31,-16,-39,-59,-54,-58,,-17,-71,,,-70,-10,12,16,,-32,-24,30,-11,-14,-7,-33,-42,-5,-28,-45,-9,,-33,-17,,-10,,-27,-23,,-51,10,-25,-15,,-27,-2,-37,16,-34,,,,29,-25,,,,,,,-19,,-49,,-12,05/08/2021 06:16:00 +1000
2021-04-24,-3,33,8,,5,97,90,3,42,1,177,,,-31,,124,51,66,47,-20,99,83,6,71,22,131,33,117,16,-12,,,3,,52,,48,160,,,,,,38,,0,96,93,,,23,,,,-12,-37,,-5,54,-2,-23,,,,65,-25,-21,,-7,,2,,82,-17,9,,-21,94,138,,-14,-3,-42,,,-32,-29,7,,,103,,127,,,,8,,11,1,,-11,-26,,1,68,5,3,33,55,-5,15,,40,-14,,20,-8,,-24,0,,53,26,,,18,-4,30,-22,,-25,-13,-22,-13,2,1,6,-21,-28,-12,-2,-22,18,50,-25,,,-7,-21,,-38,-6,,,-23,,,,,,-1,,30,,,,-28,-59,,,-42,-27,,,-47,,0,-27,-12,,6,,,,,2,-21,,17,33,-69,23,-21,,8,6,-36,-10,,-14,-16,8,28,-17,-33,-53,-80,-15,28,28,0,-51,,-5,-14,-21,-33,13,-46,,,-13,,82,-4,13,-30,6,2,-28,6,9,3,,-7,,-68,-15,0,-21,-54,-66,-35,,-11,-67,,,-57,-5,2,-10,-20,-28,-48,40,-42,-47,-50,-38,-38,-45,-64,-84,-41,,-63,-48,,-7,-57,-68,-59,-61,-83,-50,-55,-48,,-65,-53,-55,29,-13,,,,38,19,,-53,-68,,-60,,-54,,-75,,-44,05/08/2021 06:16:00 +1000
2021-04-25,7,30,13,,15,30,16,-10,39,-20,156,,,-19,,79,51,49,59,6,32,61,18,43,-19,20,20,56,23,6,,,-7,,21,,66,69,,,,,90,15,,-11,4,56,,,19,,50,,-12,-16,,-13,-5,-16,-35,,,,36,-21,-23,,-15,,38,,71,-19,11,,3,71,80,,-2,61,-38,,,4,-31,-1,,,90,,94,,,,36,,19,71,,-40,-10,,24,101,-19,61,76,119,26,30,,46,93,,20,7,,-4,24,,116,73,,,43,-13,88,41,,-1,8,-15,2,32,54,20,-19,-33,32,34,10,1,69,-29,,,16,-11,,19,12,,,,,,,,,,,,,,,-29,-55,,,-12,-29,,,-42,,-3,-44,-8,,-11,,-9,-53,,-16,-19,,3,86,-58,13,-1,,40,9,-20,-39,,-12,1,11,17,2,-37,-51,-67,-12,18,69,21,-42,,58,-22,-25,,,-32,,,-6,-23,,16,6,-27,16,17,,-17,8,18,,19,,-55,,-9,-34,-60,-43,-57,,-14,-66,,,-66,-5,21,5,,-15,-38,61,-30,-31,-36,-12,-35,-32,-58,-76,-37,,-57,-33,,-7,-48,-57,-52,-52,-73,-44,-46,-31,,-51,-37,-53,39,3,,,,39,28,,-43,-59,,-58,,-48,,-67,,-35,05/08/2021 06:16:00 +1000
2021-04-26,-9,22,-16,,-8,-1,-27,-12,18,-29,5,,,-42,,23,28,3,-15,,8,-7,-24,-8,-17,-2,-10,26,-24,-33,,,-34,,-8,,41,28,,,,-4,9,-6,,-24,1,3,,,-7,,-7,,-46,-21,,-34,-27,-39,-25,,,,-9,-44,-53,,-2,,15,,8,-20,-28,,-26,12,56,,4,-11,-42,,,-22,-21,-32,,,91,,101,,,,21,,15,26,,-45,-17,,19,41,-24,6,40,85,12,,,36,62,,-9,52,,0,44,,171,,,,84,-16,32,2,,-6,15,-19,,17,,,0,39,46,43,-36,44,,16,,,-4,18,,-8,,,,,,,,,,,,-4,,,,-40,-57,,,-43,-41,,,-55,,-10,-50,-21,,-20,,,,,,-19,,-1,16,-75,,-5,,3,9,-31,-13,,-3,-17,2,7,0,-24,-70,-79,-7,12,28,-17,-56,,-8,-28,-21,,,-19,,,-13,,,28,-10,-50,6,-4,,-29,30,-18,,-5,,-71,,-4,-40,-42,-46,-69,,-30,-75,,,-69,,-14,-11,,-13,-28,35,-22,-9,-23,-29,-43,-5,-37,-64,-17,,-31,-4,,-15,,-46,-33,-42,-66,-17,-10,-6,,-37,-22,-36,16,-27,,,,17,-9,,,,,,,-22,,-35,,5,05/08/2021 06:16:00 +1000
